DATE,BAC_N,BARC_L,BNPP_PA,C_N,CAGR_PA,GS,HSBA_L,JPM_N,MS_N,SAN_MC,SOGN_PA,WFC_N
2006-04-18,45.96,604.540648,70.851146,484.8,28.570575,165.55,836.142842,42.6,54.879963,6.887564,104.961734,32.53
2006-04-19,46.05,608.588911,71.968825,482.3,28.933722,167.05,841.371458,42.62,54.478647,6.941002,106.724315,32.365
2006-04-20,46.28,609.038718,72.794936,483,29.233318,168.55,846.600074,42.6,54.328154,7.036003,108.751284,32.515
2006-04-21,46.87,613.086982,73.232288,480.1,29.305948,165.89,840.93574,42.5,54.369957,7.184442,109.368188,32.515
2006-04-24,47.07,608.139104,72.163204,480,29.097138,165.35,831.785662,42.68,54.604058,7.131004,107.164961,32.55
2006-04-25,47.09,612.187367,72.163204,474.6,29.36042,162.8,828.299918,42.22,53.818148,7.172566,106.812444,32.545
2006-04-26,47.71,615.336017,72.892125,477.5,29.22424,163.4,831.349944,42.66,53.851591,7.190379,108.22251,32.8
2006-04-27,49.04,613.536789,73.621046,481.5,29.215161,163.97,824.378456,43.95,54.319793,7.214129,107.605606,33.585
2006-04-28,49.92,616.235631,72.794936,499.5,28.997273,160.29,825.68561,45.38,53.759623,7.297255,106.724315,34.345
2006-05-02,49.46,621.183508,73.280883,496,29.660016,158.83,842.678612,45.5,53.625851,7.243817,107.958122,33.945
2006-05-03,49.3,609.038718,72.649151,498.5,29.487521,159.15,832.22138,45.46,53.023877,7.172566,106.636186,33.675
2006-05-04,49.94,605.440262,73.378073,493.8,29.741724,158.04,837.449996,45.69,53.341585,7.148816,106.636186,34.09
2006-05-05,50.47,612.187367,74.78732,503.7,29.814353,164.39,841.807176,46.65,54.787995,7.220067,108.663155,34.435
2006-05-08,50.11,610.388139,75.030294,501.6,30.113949,163.53,853.135844,46.1,54.679305,7.23788,108.839413,34.195
2006-05-09,50.19,606.339876,75.516242,503.7,30.549725,165.75,857.493024,46.02,54.971931,7.249755,108.486897,34.15
2006-05-10,50.17,600.942192,75.273268,503,30.531568,164.09,857.928742,45.92,54.520451,7.208192,108.839413,33.975
2006-05-11,49.69,590.59663,75.80781,494.8,30.731299,159.28,845.29292,45.15,53.72618,7.214129,109.985091,33.74
2006-05-12,49.2,576.202805,74.106994,489.9,30.195657,156.11,828.735636,44.32,52.915187,7.036003,107.958122,33.58
2006-05-15,49.55,572.604349,72.454772,495.1,29.705409,153.14,825.249892,44.54,51.895175,6.964752,105.578637,33.83
2006-05-16,49.64,573.503963,73.183694,495.4,30.050399,152.7,839.628586,44.32,51.886815,6.99444,104.873605,33.96
2006-05-17,48.56,550.563804,70.025035,488.3,28.116642,148.21,823.50702,43.25,50.156139,6.751,100.907796,33.235
2006-05-18,48.12,553.712454,69.830656,487.3,27.099831,147.03,820.456994,42.74,50.04745,6.751,102.229732,32.835
2006-05-19,48.27,551.013611,72.600557,488,27.272325,149.41,821.764148,42.75,50.114336,6.792563,105.931153,33.03
2006-05-22,48.26,531.671909,70.948335,488.4,26.255514,146.15,796.492504,42.64,49.470558,6.578811,104.256701,33.32
2006-05-23,48.23,548.314769,72.260393,485.3,26.990887,143.7,809.999762,42.17,49.136128,6.667874,106.724315,33.445
2006-05-24,48.48,534.820558,71.434283,486.6,26.400773,143.92,805.206864,42.15,49.412033,6.578811,104.961734,33.5
2006-05-25,48.91,541.117857,72.892125,490.7,26.836549,147.32,809.128326,42.85,49.972203,6.661937,106.900573,33.545
2006-05-26,49.38,550.113997,73.766831,495.7,27.263247,152.94,822.635584,43.23,50.641063,6.7985,109.368188,33.625
2006-05-30,48.7,530.322488,72.163204,490.2,25.928682,149.83,796.056786,42.44,49.420393,6.566936,104.34483,33.125
2006-05-31,48.4,555.961489,70.753956,493,26.409852,150.95,809.999762,42.64,49.846792,6.691624,105.931153,33.185
2006-06-01,48.7,561.359173,70.89974,498.3,26.518796,153.55,808.25689,43.58,50.649424,6.7035,105.931153,33.83
2006-06-02,49.26,561.359173,71.239904,501.4,26.872864,154.09,807.385454,43.81,50.657784,6.679749,106.459928,34.07
2006-06-05,48.74,556.411296,70.753956,496.2,26.564189,150.4,808.25689,42.97,49.035799,6.608499,105.754895,33.67
2006-06-06,48.53,544.266506,69.247519,497.6,25.846974,149.24,804.771146,42.38,49.244818,6.471935,99.938376,33.825
2006-06-07,48.85,554.612068,69.97644,499.5,26.173806,149.95,815.228378,42.25,49.445476,6.543186,100.55528,34.115
2006-06-08,49.03,540.218243,67.741082,499.5,24.966343,149.76,804.335428,42.35,49.311704,6.335371,95.620051,34.635
2006-06-09,48.79,549.214383,68.664382,497.7,25.420277,149.89,813.921224,42.1,49.487279,6.442247,97.206375,34.56
2006-06-12,48.41,541.117857,67.692487,493.3,25.093445,145,815.228378,41.6,48.659565,6.394747,95.443793,34.605
2006-06-13,47.07,534.370751,65.408534,482.1,24.3036,139.25,804.335428,40.53,46.184783,6.258183,92.271146,33.535
2006-06-14,46.64,528.973067,65.797292,478,24.812006,138.5,811.306916,39.97,46.477409,6.26412,93.064308,33.265
2006-06-15,47.91,537.069594,67.935461,486.8,25.438434,144.12,816.099814,40.6,47.93218,6.412559,95.796309,33.46
2006-06-16,47.42,539.318629,68.421408,483.6,25.011737,144,816.535532,40.16,47.647914,6.305683,95.091277,33.325
2006-06-19,47.14,544.266506,69.198924,478.2,25.501985,143.75,820.456994,39.95,47.254959,6.406622,95.531922,33.23
2006-06-20,47.08,542.467278,69.879251,480.1,25.719873,145.26,816.97125,40.49,47.672997,6.471935,96.413213,33.24
2006-06-21,47.31,541.567664,69.879251,483.7,25.511063,149.83,814.79266,41.21,49.729741,6.471935,96.941987,33.32
2006-06-22,47.54,542.017471,70.559577,481.7,25.828817,148.31,824.814174,41.07,50.172861,6.513498,97.735149,33.205
2006-06-23,47.41,537.069594,70.559577,477.4,25.783424,147.92,824.378456,40.87,49.913678,6.590686,97.382633,32.755
2006-06-26,47.46,537.969208,70.608172,483,25.692637,149.9,820.456994,41.5,50.49893,6.549123,97.823278,32.925
2006-06-27,47.3,531.222102,69.587682,477.6,25.311333,147.16,816.535532,40.84,50.197943,6.477872,97.470762,32.57
2006-06-28,47.65,534.820558,69.733466,478.5,25.411198,146.49,818.278404,41.27,50.281551,6.477872,96.941987,33.125
2006-06-29,48.6,549.66419,71.482877,488.6,26.35538,152.2,832.657098,42.68,52.288131,6.632249,99.321473,33.7
2006-06-30,48.1,552.81284,72.746341,482.4,27.009044,150.43,829.171354,42,52.848301,6.780688,101.348441,33.54
2006-07-03,48.81,558.210524,72.989315,489.7,26.963651,152.45,830.478508,42.87,53.525522,6.792563,102.229732,33.72
2006-07-05,48.87,557.760717,73.037909,490.1,27.072595,150.95,825.68561,42.41,53.216174,6.780688,101.43657,33.44
2006-07-06,49.06,563.608208,74.058399,492.7,27.44482,150.58,842.242894,42.45,53.40011,6.875689,102.141603,33.75
2006-07-07,48.8,564.507822,74.155589,490.8,27.226932,148.51,837.885714,42.41,53.466996,6.887564,102.141603,34.055
2006-07-10,49.14,555.961489,74.592941,493.4,27.762574,148.85,843.985766,42.58,53.684376,6.899439,103.37541,34.165
2006-07-11,49.15,547.864962,73.378073,496,27.154303,148.67,839.192868,42.87,53.450275,6.828188,102.40599,34.425
2006-07-12,48.57,544.266506,73.523857,488.3,27.263247,145.27,840.93574,42.25,52.363377,6.804438,102.40599,34.04
2006-07-13,47.98,532.571523,71.774446,478.7,26.691291,142.55,825.249892,41.39,51.39353,6.667874,99.58586,33.995
2006-07-14,48.31,527.173839,69.97644,475.8,26.037626,140.1,820.892712,40.89,50.741392,6.578811,97.470762,33.885
2006-07-17,48.22,529.422874,69.344708,464,26.101177,140.87,826.557046,40.73,51.16779,6.578811,96.853858,34.275
2006-07-18,48.44,529.872681,68.810166,465.5,25.928682,142.34,826.121328,40.71,51.803207,6.53131,96.501342,34.125
2006-07-19,49.95,544.716313,70.705361,472.5,27.372191,146.97,838.75715,43.05,53.383389,6.756938,99.145214,35.415
2006-07-20,49.65,547.415155,70.948335,471.1,26.963651,145.18,833.092816,42.98,52.956991,6.72725,99.409602,35.395
2006-07-21,50.14,537.519401,70.559577,469.3,26.718527,142.04,825.249892,43.15,52.263048,6.721312,97.999536,35.595
2006-07-24,50.57,551.913226,72.308988,474.6,27.662708,146.9,842.678612,44.2,53.692737,6.857876,99.762118,35.435
2006-07-25,50.81,548.764576,72.600557,474.5,27.617315,148.49,843.11433,44.63,54.319793,6.869751,99.321473,35.35
2006-07-26,50.99,554.162261,72.649151,475.3,28.016776,147.38,844.857202,44.65,53.885034,6.863814,99.938376,35.43
2006-07-27,51.02,564.058015,74.349968,473.1,28.561497,148.26,847.907228,44.7,54.39504,6.97069,101.612829,35.035
2006-07-28,51.66,570.355314,75.224673,483.3,28.87925,151.72,848.778664,45.48,55.373247,7.06569,103.111023,36.205
2006-07-31,51.53,564.957629,74.058399,483.1,28.570575,152.75,846.164356,45.62,55.598988,7.04194,102.934765,36.17
2006-08-01,51.53,561.359173,72.94072,485.1,28.098484,151.26,836.57856,45.51,55.130786,6.869751,102.141603,36.27
2006-08-02,51.96,564.507822,76.002189,487.2,28.670441,149.9,845.29292,45.49,55.373247,6.976627,105.137992,36.2
2006-08-03,51.97,556.861103,75.467647,484.7,28.425317,152.1,833.092816,45.66,56.685885,6.941002,104.785475,36.325
2006-08-04,52.32,571.704735,77.7516,485,29.051745,152.99,833.528534,45.12,56.593917,7.04194,106.724315,36.5
2006-08-07,52.16,566.756857,76.099379,482.3,28.461631,152.65,827.428482,45.27,56.134076,6.923189,104.785475,36.19
2006-08-08,52.06,569.4557,77.071274,483.1,28.888329,151.45,827.8642,44.99,55.415051,6.97069,105.490508,35.735
2006-08-09,51.54,579.351454,78.091763,478.3,29.060824,150.01,841.371458,44.35,54.077331,7.030065,107.781864,34.865
2006-08-10,51.52,572.604349,77.7516,479.7,28.761227,151.63,833.964252,44.05,54.537172,6.964752,107.693735,34.725
2006-08-11,51.4,571.704735,78.529116,476.4,28.625047,151.11,827.428482,43.93,54.645862,6.97069,107.517477,34.795
2006-08-14,51.13,583.849525,79.501011,477.2,29.142532,150.37,837.885714,43.89,54.369957,7.077566,109.368188,34.65
2006-08-15,52.15,590.146823,80.910259,484.1,29.932376,152.65,839.192868,45.04,55.381608,7.148816,110.690124,34.97
2006-08-16,52.3,584.299332,81.347612,485.3,30.023163,154.99,834.835688,45.47,55.975221,7.190379,112.188318,35.23
2006-08-17,52.14,587.897788,81.493396,485.7,29.941455,154.45,829.171354,45.46,56.493588,7.196317,111.835802,35.25
2006-08-18,52.49,584.749139,80.861664,486,29.859746,154.68,830.914226,45.71,56.134076,7.178504,111.923931,35.2
2006-08-21,52.46,584.299332,79.403822,484.9,29.823432,153.83,823.50702,45.46,56.18424,7.154754,111.218898,35.21
2006-08-22,52.5,584.299332,80.084148,484.2,29.63278,154.15,825.249892,45.35,56.727689,7.166629,110.601995,34.88
2006-08-23,52.49,578.901647,78.723495,485.8,29.106217,152.7,820.892712,45.52,56.894904,7.101316,109.191929,34.91
2006-08-24,52.51,579.351454,79.841174,487.2,29.442128,151.4,821.32843,45.68,56.644081,7.131004,110.07322,35.21
2006-08-25,52.13,584.299332,80.181338,486.4,29.451206,150.07,826.992764,45.52,56.000304,7.125066,110.425737,34.9
2006-08-29,52.29,594.195086,81.153233,492.6,29.451206,147.09,830.478508,45.97,54.879963,7.190379,112.452705,34.85
2006-08-30,51.7,595.0947,81.299017,495.2,29.487521,147.06,829.607072,45.73,54.762913,7.208192,111.747673,34.69
2006-08-31,51.47,591.496244,80.61869,493.5,28.788463,148.65,830.478508,45.66,55.005374,7.190379,111.04264,34.75
2006-09-01,51.66,605.890069,80.910259,493.7,28.625047,149.14,832.657098,45.73,55.874892,7.184442,110.778253,34.82
2006-09-05,51.75,605.440262,81.396206,494.2,28.997273,151.28,838.321432,45.8,56.368177,7.208192,111.483285,34.83
2006-09-06,51.65,598.24335,80.375717,491.3,29.097138,150.67,832.22138,45.88,55.264558,7.136941,109.1038,35.04
2006-09-07,51.51,590.59663,79.646795,485.5,28.570575,148.57,826.557046,45.2,55.147507,7.059753,107.958122,34.67
2006-09-08,51.66,592.395858,80.132743,487.2,28.733991,149.8,831.785662,45.26,55.757842,7.107253,107.429348,34.98
2006-09-11,51.18,597.343736,79.69539,489.2,28.697677,151,830.478508,45.39,55.74112,7.071628,107.164961,35.04
2006-09-12,51.7,605.890069,80.278527,489.9,29.351341,158.29,833.964252,46.01,57.145726,7.166629,108.751284,35.34
2006-09-13,51.9,608.588911,80.375717,493,29.523836,160.86,833.092816,46.4,58.29951,7.214129,109.280058,35.48
2006-09-14,51.93,608.588911,80.375717,492.9,29.623701,162.52,827.8642,46.5,58.792794,7.226004,109.720704,35.64
2006-09-15,51.45,611.73756,80.764475,491.9,30.404467,162.71,833.092816,46.95,59.319521,7.26163,111.835802,35.87
2006-09-18,51.78,603.641034,80.910259,495.9,30.277365,163.22,833.964252,46.58,59.244275,7.28538,111.483285,35.78
2006-09-19,52.03,593.295472,79.79258,497,30.213815,163.39,827.8642,46.8,60.071989,7.255692,109.808833,35.97
2006-09-20,52.49,601.841806,81.590585,499,31.076288,166.6,836.142842,47.22,60.490026,7.362568,112.452705,36.3
2006-09-21,52.24,601.841806,81.979343,497.5,31.176154,167.15,836.57856,46.81,59.896413,7.416006,113.686512,36.1
2006-09-22,52.43,592.845665,80.472906,495,30.867479,167.52,829.607072,46.82,60.013464,7.326943,112.01206,36.01
2006-09-25,52.97,592.845665,80.667285,500.8,30.704063,168.69,830.04279,46.91,60.673963,7.30913,112.01206,36.37
2006-09-26,53.48,597.343736,81.930749,502.3,31.230626,168.68,833.092816,46.9,61.250855,7.350693,112.540834,36.46
2006-09-27,53.24,598.693157,82.805454,499.7,31.094446,169,841.807176,46.84,60.523469,7.410069,112.805222,36.18
2006-09-28,53.52,602.291613,82.368101,499.3,31.439435,170,848.342946,47.15,60.941507,7.386318,111.307027,36.12
2006-09-29,53.57,606.339876,82.465291,496.7,31.448514,169.17,849.214382,46.96,60.958228,7.404131,110.601995,36.18
2006-10-02,53.62,613.986596,82.076533,494.9,31.566537,170.69,843.985766,46.87,61.066918,7.398193,110.010639,36.05
2006-10-03,54.41,609.038718,81.73637,500.9,31.512064,174.2,843.550048,47.75,61.501677,7.350693,109.123457,36.49
